0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
3.412629048997651,3.4146808045474417,3.41561423650976,3.414307574598317,3.412629048997651,3.412256267409471,3.399071291996722,3.414867450122985,3.41561423650976,3.4144941793736687,3.413001912045889,3.4124426480227235,3.4131883741258746,3.415054116103641,3.4154275092936803,3.413374856580889,3.412629048997651,3.413188374125874,3.4137478826293655,3.415054116103641,3.4016729539117607,3.4137478826293655,3.4131883741258746,3.413188374125874,3.4137478826293655,3.401115119711381,3.415054116103641,3.4137478826293655,3.4131883741258746,3.399628455906459,3.399814217802307,3.4146808045474435,3.415054116103641,3.414120990218046,3.3994427143091306,3.413374856580889,3.413934426229509,3.4146808045474435,3.4014869888475845,3.4143075745983174,3.4005574684374498,3.4144941793736687,3.4005574684374498,3.400371625314243,3.4009292156326874,3.4146808045474435,3.4005574684374498,3.4009292156326874,3.4146808045474435,3.4146808045474435,3.4009292156326874,3.4009292156326874,3.4007433318758213,3.4007433318758213,3.4009292156326874,3.401301044115235,3.401301044115235,3.401115119711381,3.401301044115237,3.401301044115235,3.415054116103641,3.401115119711381,3.401301044115237,3.4014869888475845,3.4014869888475845,3.401301044115237,3.4014869888475845,3.401301044115237,3.41561423650976,3.401858939311099,3.402044945048937,3.401858939311099,3.402044945048937,3.401858939311099,3.402044945048937,3.40223097112861,3.40223097112861,3.402044945048937,3.4016729539117607,3.40223097112861,3.402603084326808,3.403161406771318,3.402789171452011,3.401858939311099,3.401858939311099,3.401858939311099,3.402789171452011,3.403533723538101,3.402789171452011,3.402044945048938,3.40223097112861,3.4024170175534545,3.4029752789324013,3.4037199124726483,3.4029752789324013,3.40223097112861,3.40223097112861,3.4024170175534545,3.4029752789324013,3.403719912472649,3.4031614067713187,3.4024170175534545,3.4024170175534545,3.4029752789324013,3.404278601521038,3.4044648719632313,3.4029752789324004,3.402044945048937,3.40223097112861,3.4029752789324013,3.4044648719632313,3.4044648719632313,3.403161406771318,3.402044945048937,3.402789171452011,3.4031614067713187,3.403906121779092,3.4048374740067855,3.403719912472649,3.403347554972104,3.4037199124726483,3.4037199124726483,3.4044648719632313,3.4052101576182148,3.403906121779092,3.4037199124726483,3.404092351460773,3.4037199124726483,3.4046511627906977,3.4053965300202513,3.4040923514607737,3.403906121779092,3.4046511627906986,3.404092351460773,3.4052101576182148,3.4053965300202513,3.404278601521038,3.403906121779092,3.4050238056148423,3.404278601521037,3.4044648719632313,3.4048374740067864,3.4044648719632313,3.4048374740067855,3.4053965300202513,3.4048374740067864,3.4050238056148423,3.4052101576182148,3.4050238056148423,3.4050238056148423,3.4052101576182148,3.4050238056148423,3.4053965300202513,3.4052101576182148,3.4046511627906986,3.4052101576182148,3.4053965300202513,3.4048374740067864,3.4050238056148423,3.4050238056148423
3.4044648719632313,3.4048374740067855,3.4052101576182148,3.4046511627906986,3.4044648719632313,3.4040923514607737,3.4046511627906986,3.4053965300202513,3.4063286981276697,3.4052101576182148,3.4046511627906986,3.4048374740067855,3.4052101576182148,3.4059557696518503,3.4061422236820507,3.4053965300202513,3.4052101576182148,3.4052101576182148,3.4050238056148423,3.4053965300202513,3.4061422236820507,3.405582922824303,3.4046511627906977,3.4050238056148423,3.405582922824303,3.3929255872529174,3.407634591160524,3.405582922824303,3.4048374740067855,3.4050238056148423,3.4057693360337193,3.4070748001314213,3.407447973713035,3.4057693360337193,3.4044648719632313,3.4050238056148423,3.4057693360337193,3.407447973713035,3.407634591160525,3.4063286981276697,3.4050238056148423,3.3919969345303276,3.4063286981276697,3.4070748001314213,3.393854748603353,3.3923683346107536,3.4052101576182148,3.405582922824303,3.3923683346107536,3.4070748001314213,3.393668875622982,3.4063286981276697,3.3912543782837137,3.391625615763548,3.3923683346107536,3.393668875622981,3.3944124897288424,3.393111378819407,3.3918112649843994,3.392739816031538,3.393111378819407,3.393854748603352,3.3944124897288424,3.3929255872529165,3.3919969345303267,3.392182624404665,3.392739816031538,3.393483023001096,3.3944124897288432,3.393111378819407,3.3923683346107536,3.4070748001314213,3.393483023001096,3.3940406419455558,3.3945984441766193,3.393483023001095,3.392182624404665,3.393297190734353,3.393854748603353,3.393668875622981,3.3945984441766193,3.393483023001095,3.393483023001096,3.3942265556529367,3.3940406419455558,3.392739816031538,3.3929255872529165,3.393111378819407,3.393854748603353,3.3942265556529367,3.3942265556529376,3.3931113788194063,3.393111378819407,3.393483023001096,3.393668875622982,3.3944124897288424,3.394226555652936,3.3929255872529165,3.392739816031538,3.393111378819407,3.393483023001095,3.393854748603353,3.393483023001095,3.393111378819407,3.3929255872529174,3.3929255872529174,3.393483023001095,3.3940406419455558,3.393854748603353,3.393297190734353,3.393483023001096,3.393668875622981,3.3940406419455558,3.3944124897288424,3.3942265556529376,3.393483023001096,3.393668875622982,3.393668875622981,3.3942265556529376,3.3942265556529376,3.3944124897288424,3.393854748603353,3.3942265556529367,3.394784418999617,3.3945984441766193,3.3944124897288424,3.3942265556529367,3.3942265556529376,3.3945984441766193,3.3947844189996186,3.3947844189996186,3.3940406419455558,3.3942265556529376,3.3944124897288424,3.3944124897288424,3.3949704142011843,3.395156429784671,3.3942265556529367,3.3942265556529367,3.3945984441766193,3.3949704142011843,3.3951564297846692,3.3949704142011834,3.394784418999617,3.3940406419455558,3.394784418999617,3.3966452886038487,3.39627295149356,3.3945984441766193,3.393668875622981,3.3940406419455558,3.394784418999617,3.396459109844333,3.3966452886038487,3.3951564297846692,3.4078212290502803,3.3944124897288424,3.3949704142011843,3.396831487775464,3.3970177073625356
3.3953424657534255,3.3945984441766193,3.394784418999617,3.3953424657534255,3.396831487775464,3.3828527573730964,3.381555153707054,3.394784418999617,3.409315068493151,3.381925796021264,3.396831487775464,3.410810218177832,3.395714598860149,3.3953424657534255,3.381555153707053,3.39571459886015,3.382667324453215,3.3830382106244183,3.3953424657534246,3.3809993425378044,3.3817404647084626,3.381925796021264,3.3824819118614347,3.382667324453215,3.3809993425378053,3.3809993425378044,3.381555153707053,3.3817404647084617,3.382667324453215,3.3828527573730955,3.381369863013699,3.381925796021264,3.382667324453215,3.381555153707054,3.381925796021263,3.382667324453215,3.3817404647084626,3.3822965195944104,3.3828527573730955,3.381925796021264,3.3824819118614347,3.382667324453215,3.381555153707054,3.3821111476488,3.3830382106244192,3.3824819118614347,3.381184592625063,3.3817404647084617,3.382111147648801,3.383594692400483,3.397949111647292,3.3821111476488,3.381369863013699,3.381555153707054,3.3822965195944104,3.3975764886500723,3.398135453797642,3.382667324453215,3.381555153707054,3.3821111476488017,3.3824819118614355,3.383780227011022,3.3983218163869706,3.3822965195944104,3.381184592625062,3.381925796021264,3.3822965195944104,3.3839657819697315,3.3975764886500723,3.3824819118614347,3.381925796021264,3.3821111476488,3.3822965195944104,3.397203947368422,3.3975764886500723,3.3824819118614347,3.381555153707054,3.3817404647084617,3.3824819118614355,3.383594692400483,3.397762789932555,3.382667324453215,3.381925796021264,3.382111147648801,3.3824819118614355,3.383409178134767,3.397949111647292,3.3832236842105274,3.381925796021264,3.382111147648801,3.382667324453215,3.3832236842105274,3.3832236842105274,3.382667324453215,3.3824819118614347,3.382667324453215,3.3830382106244183,3.383594692400483,3.3975764886500723,3.3832236842105274,3.3832236842105274,3.383409178134767,3.383409178134767,3.383780227011022,3.3839657819697315,3.383409178134767,3.383409178134767,3.383409178134767,3.383594692400484,3.3832236842105283,3.3832236842105274,3.383409178134767,3.383594692400483,3.3839657819697306,3.383780227011022,3.3828527573730955,3.383409178134767,3.383409178134767,3.383594692400483,3.3837802270110213,3.383409178134767,3.3828527573730955,3.3830382106244183,3.383409178134767,3.3832236842105274,3.3839657819697306,3.383594692400484,3.383409178134767,3.3841513572799578,3.383594692400483,3.383594692400483,3.3843369529450484,3.3839657819697315,3.3839657819697306,3.384151357279957,3.383780227011022,3.3839657819697306,3.384151357279957,3.383780227011022,3.384151357279957,3.384151357279957,3.3841513572799578,3.3839657819697315,3.3845225689683556,3.370352089503127,3.384151357279957,3.3843369529450484,3.3839657819697315,3.3839657819697315,3.3845225689683547,3.384151357279957,3.3843369529450484,3.384151357279957,3.3839657819697315,3.383594692400483,3.36998245229217,3.370167260762271,3.3843369529450484,3.370721807810444,3.370721807810445
3.36998245229217,3.3703520895031263,3.3843369529450484,3.3703520895031263,3.370906697383578,3.370906697383578,3.3697976640894893,3.370167260762271,3.36998245229217,3.3703520895031263,3.3712765373854854,3.371091607240813,3.383780227011022,3.383594692400484,3.3839657819697306,3.3703520895031263,3.3714614878209357,3.3714614878209357,3.383594692400483,3.3832236842105274,3.369612896150894,3.3703520895031263,3.3714614878209357,3.371091607240812,3.383594692400483,3.383594692400484,3.3839657819697315,3.3705369385180717,3.370906697383578,3.370906697383578,3.3697976640894893,3.383409178134767,3.3699824522921693,3.36998245229217,3.370721807810444,3.356735410267662,3.3697976640894893,3.383409178134767,3.383594692400483,3.3701672607622717,3.370906697383578,3.3571036752605607,3.36998245229217,3.383594692400483,3.369612896150894,3.36998245229217,3.3569195326641443,3.35710367526056,3.370167260762271,3.383409178134767,3.3697976640894893,3.3697976640894893,3.35710367526056,3.3569195326641443,3.3705369385180717,3.384151357279957,3.370167260762271,3.3699824522921693,3.3565513080677896,3.356367226061205,3.370167260762271,3.3839657819697306,3.370167260762271,3.3703520895031263,3.356367226061205,3.3565513080677896,3.370167260762271,3.3699824522921693,3.3699824522921693,3.370167260762271,3.3565513080677896,3.3703520895031254,3.370167260762271,3.3699824522921693,3.370167260762271,3.3703520895031263,3.3699824522921693,3.3699824522921693,3.3703520895031263,3.3703520895031263,3.3705369385180717,3.3703520895031263,3.3703520895031263,3.370167260762271,3.3703520895031263,3.3705369385180717,3.370167260762271,3.3703520895031263,3.370167260762271,3.3703520895031263,3.370167260762271,3.3703520895031263,3.3703520895031263,3.3705369385180717,3.370906697383578,3.370721807810445,3.3701672607622717,3.3705369385180735,3.370721807810444,3.370906697383578,3.370906697383578,3.3703520895031263,3.3701672607622717,3.3705369385180735,3.370721807810444,3.371091607240813,3.3714614878209357,3.370906697383578,3.3705369385180735,3.370721807810444,3.370721807810444,3.370906697383578,3.371461487820935,3.3712765373854854,3.3712765373854854,3.3712765373854854,3.370906697383578,3.3714614878209357,3.3722014925373145,3.372386544476761,3.371091607240812,3.3703520895031263,3.3703520895031263,3.370721807810443,3.3718314495775275,3.3722014925373145,3.371461487820935,3.370167260762271,3.3703520895031263,3.370906697383578,3.3716464585505026,3.37201646090535,3.371091607240812,3.3697976640894884,3.369612896150894,3.3703520895031263,3.371091607240812,3.3716464585505017,3.3709066973835773,3.369612896150894,3.3699824522921693,3.3705369385180717,3.371091607240812,3.3718314495775283,3.371091607240812,3.3697976640894893,3.370167260762271,3.3705369385180717,3.3714614878209357,3.37201646090535,3.371091607240812,3.3703520895031263,3.3705369385180717,3.3705369385180717,3.371091607240812,3.3718314495775283,3.3714614878209357,3.3705369385180717,3.3703520895031263,3.370721807810444
3.370906697383578,3.3716464585505026,3.3718314495775275,3.3703520895031263,3.370167260762271,3.370721807810444,3.3712765373854845,3.3720164609053516,3.3714614878209357,3.370721807810444,3.3701672607622717,3.370906697383578,3.370906697383578,3.3716464585505026,3.3718314495775283,3.370721807810444,3.370721807810445,3.370721807810444,3.3712765373854845,3.3712765373854854,3.371461487820935,3.3712765373854854,3.3712765373854854,3.371091607240812,3.3712765373854854,3.3712765373854854,3.3712765373854854,3.3712765373854854,3.371461487820935,3.3712765373854854,3.3712765373854854,3.3714614878209357,3.3712765373854854,3.3716464585505026,3.3716464585505026,3.3854509545753784,3.371091607240812,3.3703520895031263,3.371091607240813,3.372386544476761,3.3871233327844568,3.386008230452675,3.3703520895031263,3.3703520895031263,3.370721807810445,3.3720164609053516,3.386937431394074,3.3861940298507482,3.3703520895031263,3.3703520895031263,3.370721807810445,3.3718314495775283,3.386937431394074,3.386008230452676,3.3703520895031263,3.370721807810444,3.3705369385180735,3.3716464585505035,3.386937431394074,3.3861940298507474,3.370721807810445,3.3705369385180735,3.3703520895031263,3.3712765373854854,3.3863798496405657,3.386008230452676,3.3705369385180735,3.370167260762271,3.3703520895031263,3.3712765373854854,3.3865656898254874,3.3861940298507474,3.370721807810445,3.3703520895031263,3.370721807810444,3.3716464585505026,3.386937431394072,3.3865656898254857,3.3712765373854854,3.370721807810444,3.370721807810444,3.3718314495775283,3.386751550408869,3.3863798496405657,3.371461487820935,3.3712765373854854,3.3714614878209357,3.3861940298507456,3.3871233327844568,3.3871233327844568,3.3716464585505026,3.3712765373854854,3.3718314495775283,3.386008230452675,3.3871233327844568,3.373312108903283,3.3861940298507474,3.3863798496405657,3.3861940298507474,3.3856366928183474,3.3854509545753784,3.386008230452675,3.3863798496405657,3.3865656898254857,3.386008230452676,3.3720164609053507,3.3714614878209357,3.3854509545753784,3.3861940298507474,3.3863798496405657,3.386008230452676,3.3854509545753784,3.3850795392210644,3.3854509545753784,3.3720164609053507,3.386008230452675,3.3861940298507474,3.3861940298507474,3.3718314495775266,3.3718314495775266,3.3718314495775275,3.386008230452675,3.3723865444767602,3.3722014925373127,3.3856366928183474,3.371461487820935,3.371461487820935,3.3856366928183474,3.386008230452674,3.385822451442994,3.3716464585505035,3.3718314495775275,3.386008230452675,3.386008230452675,3.3722014925373127,3.3854509545753784,3.3716464585505035,3.385822451442995,3.372756709291477,3.3861940298507482,3.3863798496405657,3.3725716167270336,3.3722014925373145,3.372756709291477,3.372756709291477,3.386379849640564,3.3720164609053507,3.3718314495775266,3.3718314495775266,3.3723865444767602,3.3722014925373145,3.37201646090535,3.371461487820935,3.3716464585505017,3.3722014925373127,3.3722014925373145,3.372941822173436,3.3861940298507474,3.3718314495775266,3.3722014925373145
3.3723865444767602,3.372756709291477,3.372941822173436,3.3725716167270336,3.3720164609053507,3.3863798496405657,3.3720164609053507,3.3725716167270345,3.3871233327844568,3.372386544476761,3.3720164609053507,3.3718314495775275,3.372386544476761,3.3725716167270345,3.372386544476761,3.3722014925373145,3.3720164609053507,3.3725716167270345,3.3720164609053507,3.372386544476761,3.3731269553762564,3.372756709291477,3.372386544476761,3.3722014925373145,3.372386544476761,3.373312108903283,3.374238181518697,3.3734972827578646,3.3725716167270336,3.3863798496405657,3.372756709291477,3.372756709291477,3.3738676914630803,3.373312108903283,3.3725716167270336,3.3723865444767602,3.372756709291477,3.372941822173437,3.373312108903283,3.3736824769433467,3.372941822173437,3.3725716167270345,3.372941822173437,3.372941822173437,3.373312108903283,3.3734972827578638,3.372756709291477,3.372941822173437,3.372941822173437,3.372941822173437,3.3734972827578646,3.374052926320413,3.3731269553762564,3.3725716167270345,3.3725716167270336,3.3725716167270336,3.373312108903283,3.3731269553762564,3.3731269553762564,3.372756709291477,3.372756709291477,3.372941822173436,3.3731269553762564,3.373312108903283,3.3731269553762564,3.3723865444767602,3.372941822173436,3.372756709291477,3.373312108903283,3.373312108903283,3.372941822173436,3.372756709291477,3.3725716167270336,3.372941822173437,3.373312108903283,3.373312108903283,3.372756709291477,3.3723865444767602,3.3723865444767602,3.3723865444767602,3.372756709291477,3.372941822173437,3.372941822173437,3.3731269553762564,3.372941822173437,3.372941822173436,3.372756709291477,3.372756709291477,3.372756709291477,3.3731269553762564,3.373312108903283,3.372941822173436,3.373312108903283,3.3731269553762564,3.3731269553762564,3.3731269553762564,3.3731269553762564,3.3731269553762564,3.3734972827578638,3.373312108903283,3.372941822173436,3.372941822173436,3.3731269553762564,3.373312108903283,3.3734972827578638,3.3733121089032823,3.372941822173436,3.372756709291477,3.3731269553762564,3.3736824769433467,3.3738676914630803,3.3736824769433467,3.3731269553762564,3.373312108903283,3.373312108903283,3.3734972827578638,3.3736824769433467,3.3736824769433467,3.3734972827578646,3.373312108903283,3.3734972827578638,3.3736824769433467,3.374052926320413,3.3734972827578638,3.372756709291477,3.373312108903283,3.3738676914630803,3.3887973640856677,3.3887973640856677,3.374052926320413,3.373312108903283,3.3734972827578638,3.374238181518696,3.3889834697127803,3.3887973640856677,3.374238181518696,3.3734972827578646,3.3738676914630803,3.3744234570612788,3.3889834697127803,3.3889834697127803,3.3744234570612788,3.3736824769433467,3.3738676914630803,3.3744234570612788,3.389355742296919,3.389169595782075,3.374238181518696,3.3738676914630803,3.374052926320413,3.3744234570612788,3.389355742296919,3.389355742296919,3.374238181518696,3.3738676914630803,3.3736824769433467,3.3744234570612788,3.389355742296919,3.38861127889737,3.3736824769433467
3.374052926320413,3.374052926320413,3.374608752951513,3.389169595782075,3.3889834697127803,3.374238181518696,3.374052926320413,3.374238181518696,3.374608752951514,3.389541909260685,3.389169595782076,3.374238181518697,3.374052926320413,3.3747940691927516,3.3749794057883475,3.389541909260685,3.38935574229692,3.374608752951514,3.374238181518697,3.3744234570612788,3.3747940691927516,3.389541909260685,3.389169595782076,3.3747940691927516,3.374608752951514,3.374608752951514,3.3744234570612788,3.374608752951514,3.3744234570612788,3.3744234570612788,3.374608752951514,3.3744234570612788,3.374608752951514,3.374608752951514,3.3747940691927516,3.3747940691927516,3.3747940691927516,3.3749794057883475,3.374608752951514,3.3751647627416537,3.3749794057883475,3.3747940691927516,3.3751647627416537,3.375350140056023,3.3753501400560237,3.3749794057883475,3.374608752951514,3.3747940691927516,3.3751647627416537,3.3751647627416537,3.3755355377348133,3.3755355377348133,3.3751647627416537,3.3749794057883475,3.3751647627416537,3.3753501400560237,3.3751647627416537,3.3751647627416537,3.3755355377348133,3.3755355377348133,3.3755355377348133,3.3755355377348133,3.3753501400560237,3.3751647627416537,3.3749794057883475,3.3751647627416537,3.3753501400560237,3.3751647627416537,3.375350140056023,3.375350140056023,3.375350140056023,3.375350140056023,3.375350140056023,3.375164762741653,3.3751647627416537,3.375350140056023,3.3751647627416537,3.3749794057883475,3.3755355377348133,3.3755355377348133,3.3759063941990775,3.375350140056023,3.3757209557813797,3.3755355377348124,3.3759063941990775,3.3759063941990775,3.3757209557813797,3.375350140056023,3.3755355377348133,3.3759063941990775,3.3759063941990775,3.3757209557813797,3.3757209557813797,3.3757209557813797,3.3759063941990775,3.3757209557813797,3.3757209557813797,3.3759063941990775,3.3757209557813797,3.3759063941990775,3.376091852991266,3.3759063941990775,3.3757209557813797,3.3757209557813797,3.3757209557813797,3.3757209557813797,3.3759063941990775,3.3757209557813797,3.3757209557813797,3.3757209557813797,3.3755355377348133,3.3759063941990775,3.3759063941990775,3.3757209557813797,3.376091852991266,3.376091852991266,3.376091852991266,3.3755355377348133,3.3755355377348133,3.3757209557813797,3.3755355377348133,3.3757209557813797,3.3759063941990775,3.376091852991266,3.376091852991266,3.376277332161301,3.376091852991266,3.376091852991266,3.3759063941990775,3.3757209557813797,3.3764628317125442,3.3759063941990775,3.376277332161301,3.3766483516483525,3.37757625721352,3.377019452687109,3.376091852991266,3.376091852991266,3.3764628317125442,3.3768338919720877,3.377761899527317,3.3768338919720877,3.376091852991266,3.3764628317125442,3.3766483516483525,3.3773906353044634,3.377761899527317,3.3773906353044634,3.376277332161301,3.376277332161302,3.3766483516483525,3.3773906353044634,3.3781332453825863,3.37757625721352,3.3766483516483525,3.3766483516483525,3.37701945268711,3.37757625721352,3.378504672897197,3.377761899527317
3.376833891972087,3.376833891972087,3.377019452687109,3.3772050337967805,3.3779475622492168,3.377761899527317,3.377019452687109,3.3764628317125442,3.376833891972087,3.3772050337967796,3.3779475622492168,3.37757625721352,3.3766483516483525,3.377019452687109,3.376833891972087,3.377019452687109,3.3779475622492168,3.3779475622492168,3.376277332161302,3.376833891972087,3.3772050337967796,3.3773906353044634,3.378318948930791,3.3779475622492168,3.3772050337967796,3.3764628317125442,3.377019452687109,3.3773906353044634,3.378318948930791,3.3779475622492177,3.377019452687109,3.3768338919720877,3.3768338919720877,3.37757625721352,3.3772050337967805,3.377761899527317,3.37757625721352,3.377576257213521,3.377761899527317,3.377761899527317,3.377761899527317,3.377576257213521,3.37757625721352,3.377761899527317,3.3779475622492177,3.3779475622492177,3.3779475622492177,3.3781332453825863,3.377576257213521,3.3781332453825863,3.3779475622492177,3.3779475622492177,3.3779475622492177,3.3779475622492177,3.3781332453825863,3.3779475622492177,3.377761899527317,3.3779475622492177,3.378318948930791,3.378504672897197,3.378504672897197,3.378504672897197,3.378504672897197,3.378504672897197,3.378318948930791,3.378876182098087,3.3786904172851733,3.378504672897197,3.3786904172851733,3.378504672897197,3.378504672897197,3.378504672897197,3.3786904172851733,3.3792477730122084,3.379061967339309,3.378504672897197,3.37831894893079,3.378504672897197,3.3786904172851733,3.379433599120154,3.3792477730122075,3.378504672897197,3.37831894893079,3.378876182098087,3.379061967339309,3.379433599120155,3.3798053126546783,3.378504672897197,3.379061967339309,3.379061967339309,3.379061967339309,3.3796194456665205,3.379433599120154,3.379061967339309,3.378504672897197,3.378876182098087,3.3792477730122084,3.379061967339309,3.3792477730122084,3.378504672897197,3.378318948930791,3.378504672897197,3.378876182098087,3.3792477730122084,3.379433599120155,3.378876182098087,3.378690417285174,3.3786904172851724,3.3786904172851733,3.37906196733931,3.3792477730122084,3.379061967339309,3.378876182098087,3.3792477730122084,3.37906196733931,3.3796194456665214,3.379433599120155,3.37906196733931,3.37906196733931,3.3792477730122084,3.3792477730122084,3.379433599120155,3.3798053126546783,3.378876182098087,3.378690417285174,3.379433599120155,3.379433599120155,3.3798053126546783,3.3796194456665214,3.3796194456665205,3.379433599120155,3.37906196733931,3.379433599120155,3.37906196733931,3.37906196733931,3.3792477730122084,3.37906196733931,3.379433599120155,3.379433599120155,3.3792477730122084,3.379433599120154,3.3792477730122084,3.379433599120154,3.3792477730122084,3.3792477730122084,3.379433599120154,3.3796194456665205,3.379061967339309,3.3792477730122084,3.378876182098087,3.378876182098087,3.378876182098087,3.3790619673393083,3.3790619673393083,3.3790619673393083,3.3792477730122075,3.379433599120154,3.3932695480039596,3.3792477730122075,3.3792477730122075
3.3792477730122075,3.379433599120154,3.3792477730122075,3.3792477730122075,3.3792477730122075,3.379433599120154,3.379433599120154,3.379433599120154,3.3934561451745946,3.379433599120154,3.3796194456665205,3.3934561451745955,3.3798053126546783,3.3934561451745946,3.3798053126546783,3.3796194456665205,3.3796194456665205,3.3798053126546783,3.3798053126546783,3.379991200087999,3.3796194456665205,3.3796194456665205,3.3796194456665205,3.3798053126546783,3.3798053126546783,3.3798053126546783,3.3798053126546783,3.3798053126546783,3.379433599120154,3.3796194456665205,3.3798053126546783,3.3798053126546783,3.3798053126546783,3.3798053126546783,3.3796194456665205,3.3798053126546783,3.3798053126546783,3.3798053126546783,3.3796194456665205,3.3796194456665205,3.3798053126546783,3.3798053126546783,3.3796194456665205,3.3798053126546783,3.379991200087999,3.379991200087999,3.379991200087999,3.379991200087999,3.379991200087999,3.379991200087999,3.379991200087999,3.379991200087999,3.379991200087999,3.3798053126546783,3.379991200087999,3.3801771079698586,3.3798053126546783,3.3801771079698586,3.3798053126546783,3.3798053126546783,3.379433599120154,3.3798053126546783,3.379991200088,3.379433599120154,3.3792477730122084,3.379433599120154,3.3796194456665205,3.379991200087999,3.380363036303631,3.3796194456665205,3.3792477730122075,3.379433599120154,3.3796194456665205,3.3798053126546783,3.379991200087999,3.379433599120155,3.3792477730122084,3.379433599120155,3.379433599120155,3.3801771079698586,3.3801771079698586,3.3792477730122084,3.379061967339309,3.3792477730122084,3.379433599120155,3.379991200087999,3.3801771079698595,3.3798053126546783,3.379433599120155,3.3796194456665214,3.3798053126546783,3.3801771079698595,3.38054898509269,3.3798053126546783,3.3796194456665205,3.3798053126546783,3.379991200087999,3.3807349543404115,3.380363036303631,3.379991200087999,3.379991200088,3.3796194456665205,3.3801771079698586,3.380363036303631,3.3805489850926893,3.3801771079698586,3.3798053126546783,3.379991200087999,3.379991200087999,3.380363036303631,3.3805489850926893,3.379991200087999,3.3796194456665205,3.3798053126546783,3.3798053126546783,3.3801771079698586,3.3805489850926893,3.379991200087999,3.3796194456665205,3.3798053126546783,3.3798053126546783,3.379991200087999,3.3801771079698586,3.3801771079698586,3.3801771079698586,3.3801771079698586,3.3801771079698586,3.380363036303631,3.379991200087999,3.3801771079698586,3.379991200087999,3.380363036303631,3.3801771079698586,3.380363036303631,3.3798053126546783,3.3796194456665205,3.379991200087999,3.379991200087999,3.3796194456665214,3.3798053126546783,3.380363036303631,3.395136443661972,3.394949661660341,3.3801771079698595,3.380363036303631,3.380363036303631,3.3809209440501737,3.395323246217332,3.3947629002090443,3.3801771079698595,3.3801771079698595,3.3798053126546765,3.3803630363036294,3.394949661660341,3.3947629002090443,3.379991200087999,3.3796194456665205,3.3796194456665205,3.3803630363036294,3.394949661660341
3.3947629002090443,3.379991200087999,3.380363036303631,3.380363036303631,3.3805489850926893,3.395323246217332,3.3947629002090443,3.379991200087998,3.3798053126546783,3.3801771079698586,3.3805489850926893,3.395136443661972,3.3949496616603403,3.379991200087998,3.379991200087999,3.3801771079698586,3.380363036303631,3.395136443661973,3.394949661660341,3.3805489850926893,3.380363036303631,3.3805489850926893,3.3807349543404115,3.395323246217332,3.395136443661973,3.3801771079698586,3.379991200087999,3.380363036303631,3.3807349543404115,3.395510069329813,3.394949661660341,3.393829401088931,3.3798053126546783,3.3801771079698586,3.3807349543404115,3.395510069329813,3.395510069329813,3.38054898509269,3.38054898509269,3.3807349543404124,3.3809209440501737,3.3807349543404115,3.3809209440501737,3.3809209440501737,3.381106954225352,3.381106954225352,3.3812929848693267,3.3809209440501737,3.3814790359854747,3.3809209440501737,3.381292984869326,3.381106954225352,3.381106954225352,3.3812929848693267,3.381106954225352,3.381106954225352,3.381106954225352,3.395136443661973,3.3812929848693267,3.3807349543404115,3.381106954225352,3.381106954225352,3.381106954225352,3.381106954225352,3.381292984869326,3.381292984869326,3.381292984869326,3.381479035985474,3.381292984869326,3.381479035985474,3.381479035985474,3.381106954225352,3.3812929848693267,3.381479035985474,3.381479035985474,3.381479035985474,3.3816651075771746,3.3816651075771746,3.381479035985474,3.381479035985474,3.381479035985474,3.381292984869326,3.3814790359854747,3.3816651075771746,3.3814790359854747,3.3816651075771746,3.3816651075771746,3.3816651075771746,3.3818511996478104,3.3816651075771746,3.3816651075771746,3.381479035985474,3.381479035985474,3.381479035985474,3.3818511996478096,3.381479035985474,3.381479035985474,3.381292984869326,3.381479035985474,3.381106954225352,3.381292984869326,3.381106954225352,3.381106954225352,3.381292984869326,3.381106954225351,3.381106954225351,3.381106954225351,3.381106954225351,3.381106954225351,3.381106954225351,3.381106954225351,3.3809209440501737,3.3809209440501737,3.3809209440501737,3.3809209440501737,3.381106954225352,3.3809209440501737,3.381106954225352,3.381106954225352,3.381292984869326,3.3809209440501737,3.394949661660341,3.381292984869326,3.3809209440501737,3.3812929848693267,3.3812929848693267,3.3812929848693267,3.3812929848693267,3.3812929848693267,3.3812929848693267,3.3814790359854747,3.3812929848693267,3.3812929848693267,3.3814790359854747,3.3812929848693267,3.3809209440501737,3.3812929848693267,3.3807349543404115,3.3809209440501737,3.381106954225354,3.3812929848693267,3.381106954225354,3.381106954225354,3.381106954225352,3.3809209440501737,3.3807349543404124,3.3809209440501737,3.3807349543404115,3.381106954225352,3.3812929848693267,3.3807349543404115,3.379991200088,3.3801771079698586,3.380363036303631,3.381106954225352,3.3818511996478104,3.3809209440501737,3.3801771079698586,3.3798053126546783,3.380363036303631
